category;income;savings;debt;benefits;investments;kids;fiscal_partner;consumption_reduced;consumption_standard
2.0;24807.24;20429.44;21075.37;9519.55;26448.63;0.0;1.0;8721.09;8682.53
2.0;26243.39;25514.47;23411.58;11934.88;18597.54;1.0;1.0;9723.81;9972.49
2.0;26492.97;21262.29;22071.43;15667.31;30574.18;0.0;1.0;8973.95;9272.54
1.0;8895.82;4325.9;11514.33;18433.89;15311.39;1.0;0.0;8024.58;435.6199999999999
3.0;41226.7;47482.68;10855.51;0.0;55271.27;3.0;0.0;13596.27;14841.61
3.0;41254.79;33833.08;6107.4;0.0;64574.14;4.0;1.0;13188.22;14439.18
3.0;39539.56;36582.02;8032.68;0.0;82643.31;0.0;1.0;9767.77;10675.68
2.0;23745.98;28301.26;28621.59;16413.53;20757.86;1.0;0.0;10461.58;10210.77
2.0;30235.38;19170.99;13699.66;20665.8;20936.78;2.0;1.0;11349.43;12396.51
2.0;25258.09;31729.88;32715.84;10580.8;20402.77;1.0;1.0;9546.46;9598.07
3.0;40443.89;22734.57;6682.11;0.0;74300.44;1.0;1.0;10639.95;11728.73
3.0;40112.53;67643.88;16275.82;0.0;57430.63;4.0;1.0;13016.88;14039.39
2.0;29639.61;23556.59;16563.1;1792.51;21907.36;3.0;1.0;12113.51;13041.43
2.0;23366.76;31690.35;39726.65;7934.56;23937.32;5.0;0.0;13178.37;5094.194999999999
2.0;18832.1;12156.33;24658.71;11057.81;15642.73;4.0;1.0;10084.67;4373.714999999999
1.0;5781.51;2640.67;25663.93;32615.74;17083.96;1.0;1.0;2890.76;2196.97
2.0;25034.76;24467.2;25163.87;15496.67;21942.36;3.0;0.0;12260.08;12267.03
2.0;24452.65;14191.85;29393.95;13530.78;22759.12;5.0;0.0;13558.43;5447.110000000001
3.0;41919.82;61872.69;10432.8;0.0;93799.04;5.0;1.0;14126.37;15510.33
2.0;30414.26;10638.38;28079.43;25541.75;23053.61;0.0;1.0;9562.14;10644.99
4.0;335613.75;497329.18;0.0;0.0;142105.74;0.0;0.0;26780.69;50342.06
2.0;23531.5;22727.51;21135.34;18375.12;19366.44;4.0;0.0;12530.08;5500.71
3.0;43587.28;53219.92;6685.65;0.0;95352.4;1.0;0.0;12230.47;13947.93
1.0;6343.91;9009.92;18079.22;22759.34;10969.92;2.0;0.0;3171.96;2918.2
2.0;27752.47;32307.77;13169.65;26511.0;23272.58;2.0;0.0;12215.64;12766.14
2.0;25722.73;31561.26;32161.44;15486.77;36543.46;2.0;1.0;10401.77;10546.32
2.0;24450.27;30284.22;22926.64;9059.69;40049.05;0.0;0.0;9890.05;9780.11
2.0;26915.36;44505.88;21034.9;21359.2;35995.43;0.0;0.0;10383.07;10766.14
2.0;25039.21;11678.91;27102.82;9017.95;34950.83;0.0;1.0;8755.88;8763.72
2.0;24631.81;2813.19;24206.81;16251.3;11819.21;2.0;0.0;11404.27;11330.63
3.0;39753.26;28783.27;16017.07;0.0;91584.3;4.0;1.0;12962.99;13913.64
2.0;26135.24;39666.03;19376.41;13846.07;37116.09;5.0;1.0;12840.57;13067.62
3.0;41282.0;55372.58;11393.95;0.0;32712.92;3.0;0.0;13605.12;14861.52
2.0;28122.28;23729.06;25655.54;10928.79;15203.73;0.0;1.0;9218.34;9842.8
2.0;29492.05;43574.47;22841.64;12586.1;16114.48;1.0;1.0;10308.57;11206.98
2.0;21310.45;17186.18;37668.02;14346.12;18743.64;4.0;0.0;11819.34;4745.555
2.0;24906.07;27739.48;16249.52;15034.49;29507.43;3.0;0.0;12222.76;12203.97
3.0;38643.22;69179.97;15191.57;0.0;68014.83;5.0;0.0;14728.64;15457.29
1.0;12553.22;3973.69;8741.02;33929.42;19608.51;0.0;1.0;7510.64;4393.63
2.0;26156.98;24259.37;23323.46;21937.26;40498.05;2.0;1.0;10492.97;10724.36
2.0;32186.44;29592.72;22040.14;14759.29;32888.61;3.0;1.0;12724.75;14162.03
3.0;37613.86;57268.89;7710.61;0.0;77442.12;5.0;1.0;13394.36;13917.13
3.0;35992.89;22833.46;13279.11;0.0;116567.33;4.0;0.0;13478.72;13677.3
4.0;584020.55;628469.58;0.0;0.0;204640.45;4.0;1.0;33360.82;99283.49
3.0;39863.53;45161.21;15852.83;0.0;34580.5;1.0;1.0;10587.72;11560.42
2.0;28861.32;22373.01;32969.55;16618.99;26781.82;5.0;1.0;13658.4;14430.66
2.0;24206.02;23746.92;24797.52;12323.42;39561.23;1.0;0.0;10567.38;10408.59
2.0;24264.37;16343.07;18476.53;19286.45;18524.12;0.0;0.0;9852.87;9705.75
2.0;27542.5;24589.66;29859.8;19509.88;20744.99;3.0;0.0;12987.32;13495.82
1.0;8808.4;5707.89;10231.97;33709.94;18021.03;3.0;1.0;7818.69;494.855
2.0;22242.06;24259.71;32781.57;15534.9;19273.88;1.0;0.0;10115.67;9564.09
2.0;26020.72;31325.64;35875.68;14335.19;19871.05;3.0;1.0;11244.97;11449.12
2.0;29226.73;19222.47;28891.44;11094.43;27917.71;0.0;1.0;9384.01;10229.36
1.0;3787.9;1688.55;16480.02;37742.24;14156.65;1.0;1.0;1893.95;1439.4
3.0;39758.38;65578.66;11522.41;0.0;81023.55;1.0;0.0;11771.01;12722.68
3.0;37927.15;27431.82;7283.97;0.0;67348.92;3.0;1.0;11930.53;12515.96
2.0;23851.17;16653.69;30420.3;9481.45;22363.32;4.0;1.0;11439.82;11210.05
3.0;36565.45;48348.15;11642.61;0.0;78427.88;2.0;1.0;11022.2;11335.29
3.0;38087.15;59697.23;11016.11;0.0;118080.92;2.0;1.0;11189.59;11807.02
2.0;26524.63;22990.94;24445.0;6125.09;32507.61;3.0;0.0;12692.14;12997.07
1.0;6967.0;6107.57;16508.19;33154.88;15876.61;3.0;0.0;3483.5;3413.83
2.0;22326.74;21632.73;31434.33;14654.0;24733.26;5.0;1.0;11698.02;5314.360000000001
2.0;21089.31;9856.79;15497.95;22888.07;21960.94;4.0;0.0;11748.58;4670.365000000001
1.0;7808.87;3500.26;16057.27;30330.94;17137.86;0.0;1.0;6561.77;623.5499999999997
2.0;23156.71;25376.9;26945.63;14999.78;31565.15;0.0;0.0;9631.34;9262.68
3.0;39514.51;65791.14;13336.45;0.0;53688.23;4.0;1.0;12927.18;13830.08
3.0;42438.35;56514.67;6264.04;0.0;99995.51;1.0;1.0;10819.45;12307.12
1.0;3960.09;2515.59;17775.82;25802.08;11704.73;3.0;1.0;1980.04;1742.44
3.0;43620.02;49192.02;10005.57;0.0;107845.46;3.0;0.0;13979.2;15703.21
2.0;24635.57;26462.54;21177.13;12042.77;26562.61;1.0;0.0;10666.18;10593.3
2.0;27713.58;33802.07;26956.07;16119.97;30493.86;0.0;1.0;9157.04;9699.75
3.0;39802.66;61179.65;4893.0;0.0;53655.17;2.0;0.0;12572.37;13532.9
2.0;30899.53;19015.0;30722.02;9412.05;27672.72;1.0;1.0;10561.92;11741.82
2.0;20809.52;16532.04;31648.68;9266.71;31944.89;2.0;1.0;9370.0;8531.9
2.0;22416.3;30007.66;25215.03;16121.78;20601.15;4.0;1.0;11052.4;10535.66
2.0;28282.51;20160.14;3701.39;14164.93;26822.24;4.0;0.0;14050.4;7116.054999999999
1.0;6089.36;4740.99;7729.69;33362.8;14946.36;2.0;0.0;3044.68;2801.11
2.0;23137.01;32078.41;40624.84;10344.66;22354.23;1.0;0.0;10321.51;9948.91
2.0;25149.9;26806.12;41546.91;16185.88;22060.85;2.0;1.0;10281.48;10311.46
2.0;23420.82;15463.6;13339.17;20666.88;31100.03;2.0;1.0;9918.37;9602.54
2.0;22411.59;19629.86;20390.93;17443.24;27671.69;2.0;1.0;9706.43;9188.75
2.0;31748.94;2994.95;36262.25;14120.58;30085.53;2.0;1.0;11667.28;13017.07
2.0;29574.38;33620.62;31848.39;18876.0;28754.7;5.0;1.0;13872.31;14787.19
2.0;26329.7;21455.97;20383.91;20699.6;23818.15;2.0;1.0;10529.24;10795.18
2.0;23833.03;28649.36;23950.39;12491.04;32337.24;1.0;1.0;9289.95;9056.55
1.0;6629.43;6590.24;14232.81;17418.87;19409.15;1.0;0.0;3314.72;2850.65
2.0;19793.14;22305.87;16322.05;16074.05;26987.99;5.0;1.0;10937.94;4427.599999999999
4.0;665885.06;713294.55;0.0;0.0;187731.65;4.0;0.0;56611.95;126518.16
2.0;23168.32;18295.85;13788.01;18140.25;10536.44;2.0;0.0;11023.76;10657.43
2.0;20504.32;41910.1;36472.66;18388.82;27557.99;1.0;0.0;9715.99;8816.86
2.0;23651.41;2606.49;21869.47;4819.36;14840.62;4.0;1.0;11385.88;11116.16
2.0;18941.27;2862.65;27925.57;8322.19;19648.88;4.0;0.0;11061.21;3940.0300000000007
2.0;20636.73;28249.6;12964.8;13532.63;35857.33;1.0;0.0;9746.45;8873.79
3.0;38119.35;60993.22;7763.22;0.0;67196.78;5.0;1.0;13480.29;14104.16
2.0;24761.07;26520.1;19701.85;19424.59;32599.08;3.0;0.0;12180.71;12132.92
2.0;25476.04;27917.51;27744.59;17836.32;31629.12;0.0;0.0;10095.21;10190.42
3.0;41849.93;64690.89;11390.06;0.0;111913.9;2.0;1.0;11603.49;12973.48
3.0;40167.32;22712.79;8350.81;0.0;106914.98;4.0;0.0;14230.12;15263.58
2.0;20506.56;8549.44;19767.65;18890.62;31238.85;5.0;1.0;11151.97;4677.295000000001
1.0;11123.8;3182.45;17618.54;12291.94;15673.27;3.0;0.0;9672.0;725.8999999999996
2.0;28533.11;22713.48;34588.99;17133.12;23004.22;5.0;0.0;14986.59;6773.26
3.0;41109.19;61945.76;8455.69;0.0;93962.5;3.0;1.0;12344.19;13566.03
3.0;37984.14;70377.93;5459.54;0.0;105836.23;1.0;1.0;10418.57;11015.4
2.0;24517.52;22214.27;17370.55;2888.0;26083.13;0.0;0.0;9903.5;9807.01
2.0;23318.55;30926.74;18398.93;17725.85;37282.53;0.0;0.0;9663.71;9327.42
2.0;25029.45;20154.31;16354.56;16623.68;27788.54;3.0;0.0;12258.54;12264.43
3.0;38892.9;51290.73;6209.59;0.0;58520.7;1.0;0.0;11667.15;12445.73
3.0;40021.47;29374.09;15365.82;0.0;85920.46;4.0;0.0;14203.86;15208.16
2.0;21366.08;37487.19;30615.06;8368.91;17626.19;2.0;1.0;9486.88;8760.09
2.0;23532.69;20760.79;35778.25;12586.09;29597.77;2.0;1.0;9941.86;9648.4
2.0;33573.52;36993.29;33122.95;17123.66;23234.91;3.0;1.0;13057.64;14772.35
3.0;39616.0;53300.45;9185.42;0.0;112198.65;4.0;0.0;14130.88;15054.08
2.0;26185.36;22147.03;24086.89;15162.98;26895.66;4.0;1.0;12070.05;12307.12
2.0;23630.67;34412.7;33205.95;8763.82;30826.36;3.0;1.0;10671.36;10397.49
2.0;20221.42;18852.13;27756.63;20717.59;31418.65;0.0;0.0;9044.28;8088.57
2.0;31570.91;27949.46;19649.66;18418.17;25675.12;4.0;1.0;13524.15;14838.33
1.0;9169.62;6681.44;15604.06;27472.61;20249.62;1.0;0.0;8117.67;525.9750000000004
3.0;42721.41;67343.41;10848.43;0.0;62336.02;2.0;0.0;12981.0;14525.28
2.0;27731.23;37570.29;22485.54;10245.99;29157.45;3.0;1.0;11655.5;12201.74
4.0;466703.81;292881.88;0.0;0.0;252177.82;0.0;0.0;33335.19;70005.57
2.0;19548.73;14006.36;37767.03;10851.32;32176.31;3.0;0.0;10669.13;4439.8
2.0;24759.16;31742.59;29380.85;16377.84;21367.47;1.0;1.0;9456.65;9408.48
2.0;24314.39;29980.88;21910.55;23123.21;22957.76;3.0;1.0;10835.45;10698.33
2.0;22852.02;35103.69;21864.86;4580.84;22166.49;1.0;1.0;9113.36;8683.77
2.0;23059.45;26784.37;22492.45;7736.57;15933.85;3.0;1.0;10534.27;10146.16
2.0;23063.85;31214.15;37792.81;9696.83;26061.7;1.0;1.0;9151.49;8764.26
4.0;589170.21;422183.53;0.0;0.0;274030.91;2.0;1.0;27675.11;88375.53
2.0;23231.27;18185.45;29354.77;19029.75;26593.43;4.0;0.0;12434.01;5398.63
3.0;40135.27;15458.39;9500.03;0.0;94773.39;2.0;0.0;12618.94;13645.99
3.0;41772.93;35133.1;8876.22;0.0;104998.94;4.0;1.0;13265.94;14620.53
2.0;23005.34;20529.57;27622.04;21482.32;22417.58;0.0;0.0;9601.07;9202.14
3.0;40369.28;34744.71;13124.58;0.0;96473.01;1.0;0.0;11844.31;12918.17
3.0;37462.92;42119.12;11326.76;0.0;85194.63;5.0;0.0;14492.58;14985.17
2.0;28372.77;16743.22;27468.13;8239.94;18289.49;2.0;1.0;10958.28;11632.84
2.0;19273.3;14875.86;19679.73;16180.08;23164.92;4.0;0.0;11167.46;4052.92
3.0;41114.37;65088.08;9881.69;0.0;141579.92;4.0;1.0;13167.16;14390.03
2.0;29798.8;14982.06;14294.55;21804.5;28772.96;3.0;1.0;12151.71;13111.47
3.0;39246.06;82276.37;5461.62;0.0;96136.12;4.0;0.0;14064.29;14913.5
2.0;33919.42;28140.12;37028.64;8882.62;15431.19;3.0;1.0;13140.66;14924.54
3.0;38514.35;56829.92;12906.74;0.0;127328.89;0.0;1.0;9696.0;10398.87
3.0;39129.5;79606.84;9561.59;0.0;81588.72;1.0;1.0;10521.66;11347.56
1.0;7421.69;2842.69;20648.19;28029.83;12935.83;0.0;1.0;6484.34;468.6749999999997
3.0;40793.11;41746.73;8356.0;0.0;36058.82;5.0;0.0;15158.62;16317.24
2.0;25098.84;20492.99;33094.66;2735.43;15298.1;5.0;0.0;13784.59;5657.125
3.0;40476.78;55323.72;12096.52;0.0;67483.45;2.0;0.0;12666.75;13762.11
1.0;8453.57;4456.68;21654.89;22919.33;17377.97;2.0;1.0;7367.0;543.2849999999999
2.0;36154.12;28052.35;31531.17;14073.63;25549.34;0.0;1.0;10423.12;12653.94
1.0;5733.81;6200.43;11959.14;44105.78;10935.11;1.0;0.0;2866.9;2465.54
2.0;23422.61;19616.37;14116.23;11360.48;36117.52;0.0;1.0;8513.39;8197.91
2.0;18750.67;28210.05;31693.41;19297.13;8143.93;4.0;1.0;10062.68;4343.994999999999
3.0;38527.56;49590.14;12055.45;0.0;54372.95;3.0;0.0;13164.41;13869.92
2.0;27337.02;29492.66;28554.27;15725.02;37536.27;2.0;0.0;12107.63;12575.03
2.0;25665.27;26805.13;18931.36;10353.2;15902.26;4.0;1.0;11929.62;12062.68
2.0;20952.08;15494.33;31761.42;13252.7;23234.68;3.0;0.0;11076.1;4937.990000000001
3.0;40418.27;93548.67;8903.91;0.0;95024.17;3.0;0.0;13466.92;14550.58
2.0;22357.22;17553.41;9991.74;16266.45;22775.12;3.0;1.0;10365.73;9837.18
2.0;24547.51;22778.7;20948.83;14187.41;18463.94;4.0;1.0;11627.83;11537.33
3.0;39906.65;53736.01;8380.03;0.0;110684.48;2.0;0.0;12586.93;13568.26
3.0;36206.27;41709.56;15035.76;0.0;98492.66;3.0;0.0;12793.0;13034.26
3.0;40165.48;36332.25;11164.72;0.0;77355.01;0.0;1.0;9811.58;10844.68
2.0;22832.78;27537.86;13922.12;11541.94;32290.46;2.0;0.0;10936.52;10503.08
2.0;23474.4;5734.59;19114.46;17839.21;23430.57;1.0;1.0;9225.39;8920.27
3.0;39268.88;29207.34;6405.34;0.0;90559.46;2.0;0.0;12497.64;13351.42
3.0;39913.95;39561.3;10805.7;0.0;95598.71;1.0;0.0;11789.67;12772.46
4.0;699372.76;470134.29;0.0;0.0;239067.47;1.0;0.0;48465.5;111899.64
2.0;27945.49;18137.63;4844.02;12128.62;15798.37;2.0;0.0;12265.83;12854.93
2.0;24960.87;28304.34;11291.14;12201.55;37106.11;0.0;0.0;9992.17;9984.35
2.0;23111.53;38733.3;19635.71;14318.56;22981.68;1.0;0.0;10315.65;9937.96
4.0;403094.32;440389.1;0.0;0.0;385362.3;2.0;1.0;22092.83;60464.15
2.0;23914.97;19141.78;21818.95;17152.13;15503.72;3.0;1.0;10739.59;10522.59
3.0;38239.02;17215.09;10502.7;0.0;97584.22;1.0;0.0;11588.68;12236.49
2.0;25939.92;23574.78;23792.64;16990.87;35113.87;2.0;0.0;11744.38;11932.36
2.0;28124.48;11820.01;32442.89;10002.2;12235.63;1.0;0.0;11468.63;12093.53
2.0;28702.21;25092.8;33726.13;17396.88;15653.2;5.0;1.0;13610.66;14351.1
2.0;21190.15;25446.94;22631.44;14196.94;29607.59;0.0;1.0;8178.52;7416.55
2.0;26283.64;37262.97;27813.93;7623.48;29046.41;4.0;0.0;13410.76;6436.44
3.0;40343.52;61306.18;11112.06;0.0;82954.89;5.0;1.0;13858.4;14927.1
3.0;44139.15;44675.85;12279.08;0.0;76581.49;3.0;1.0;12738.09;14565.92
2.0;29355.22;34714.33;36319.09;9568.17;33380.73;0.0;1.0;9403.28;10274.33
2.0;24935.61;11793.54;29855.7;19058.43;36497.36;2.0;1.0;10236.48;10223.6
3.0;36353.28;31204.48;9793.8;0.0;91834.46;4.0;1.0;12452.99;12723.65
2.0;24248.81;25636.09;22957.41;10293.23;29966.02;5.0;1.0;12274.64;5987.085000000001
3.0;38475.72;44594.57;7167.71;0.0;74930.81;2.0;0.0;12386.6;13081.74
2.0;22994.43;22531.11;27998.89;19680.49;18993.18;3.0;0.0;11668.38;11267.27
1.0;6872.07;4365.41;17244.94;29118.91;22822.47;1.0;1.0;6649.3;111.38499999999976
3.0;40227.26;78396.48;11970.91;0.0;96095.36;1.0;1.0;10620.45;11665.91
2.0;25732.98;18902.35;6229.92;11876.79;29789.57;1.0;1.0;9631.94;9778.53
2.0;27962.36;28916.57;33420.21;9466.12;23531.41;3.0;1.0;11710.97;12303.44
3.0;40210.45;26898.3;12259.19;0.0;59013.72;3.0;0.0;13433.67;14475.76
2.0;25621.89;38616.06;32834.68;8087.02;39118.76;4.0;1.0;11917.91;12042.29
2.0;28878.44;24497.14;34620.98;18498.82;23760.73;2.0;0.0;12508.39;13284.08
2.0;27420.82;26730.99;19866.2;15686.94;16896.91;2.0;1.0;10758.37;11242.54
2.0;25333.13;10552.25;10358.5;10032.64;36838.33;1.0;0.0;10826.62;10893.25
2.0;30991.04;18939.25;21199.3;4671.09;28849.93;5.0;1.0;14297.31;15495.52
2.0;23014.58;40252.69;29491.94;20505.54;21313.69;2.0;1.0;9833.06;9435.98
2.0;26899.14;22764.28;23617.42;24289.84;27733.57;5.0;1.0;13069.74;13449.57
4.0;552453.56;657765.19;0.0;0.0;243089.44;1.0;0.0;40384.95;88392.57
2.0;21384.26;19945.1;18131.28;17909.91;22352.96;1.0;1.0;8849.17;8126.02
3.0;40536.0;57602.19;10183.1;0.0;108401.85;2.0;1.0;11458.96;12566.16
2.0;26125.99;27199.27;18718.57;18073.27;23000.64;2.0;0.0;11792.76;12017.96
2.0;26272.7;45586.5;32995.98;8668.03;28178.94;5.0;1.0;12881.81;13136.35
3.0;39120.5;58727.63;14258.62;0.0;104878.71;4.0;0.0;14041.69;14865.79
2.0;23866.5;26086.91;33101.21;13538.66;22955.7;4.0;1.0;11443.96;11217.26
2.0;26735.95;36311.32;15533.52;10883.55;20953.22;4.0;1.0;12218.71;12565.9
2.0;21669.55;28940.43;26353.2;13346.6;22599.39;4.0;0.0;11934.26;4867.6449999999995
2.0;21888.03;25931.11;25742.46;10694.15;19868.39;4.0;0.0;12004.17;4941.929999999999
3.0;37426.77;61893.58;13653.89;0.0;59104.58;3.0;1.0;11865.48;12350.83
2.0;24638.38;21646.34;30743.93;24142.13;29409.65;4.0;0.0;12884.28;5877.05
3.0;38319.12;36731.36;6569.26;0.0;98417.18;5.0;1.0;13514.25;14178.07
2.0;27833.5;19977.05;17994.33;15538.72;22320.52;1.0;0.0;11401.7;11968.4
2.0;25167.68;31624.59;15440.63;23024.61;29110.29;4.0;0.0;13053.66;6057.01
1.0;8085.07;3973.57;13417.06;38191.19;16304.84;1.0;1.0;6940.42;572.3249999999998
1.0;6824.37;3929.75;15344.24;14684.29;18865.2;5.0;1.0;3412.18;3412.18
2.0;20025.91;20291.76;27418.66;8719.69;18915.37;3.0;1.0;9806.22;8811.4
3.0;38421.46;48078.65;10242.57;0.0;78646.76;2.0;1.0;11226.36;11910.65
2.0;21212.32;19235.35;9231.07;16583.8;14506.55;2.0;0.0;10515.2;9757.67
2.0;23893.65;20207.61;19690.98;10032.03;9276.06;3.0;0.0;11929.16;11707.89
2.0;22587.48;26935.41;39154.25;14685.82;34409.77;0.0;1.0;8388.12;7905.62
2.0;23954.25;31651.96;11919.11;16556.48;38450.02;4.0;0.0;12665.36;5644.445
3.0;42718.3;55998.29;8955.89;0.0;88153.53;1.0;0.0;12126.2;13669.86
2.0;27186.49;29161.08;36289.04;19866.67;32182.85;4.0;0.0;13699.68;6743.405000000001
4.0;494218.63;677847.85;0.0;0.0;328849.37;2.0;0.0;39653.12;84017.17
3.0;39824.75;29386.24;11283.4;0.0;96748.64;3.0;1.0;12177.22;13142.17
3.0;39378.33;19946.98;16852.08;0.0;68193.01;1.0;1.0;10544.05;11419.72
2.0;27325.16;22057.81;14985.32;14381.53;23893.26;3.0;1.0;11558.04;12023.07
2.0;27485.94;23870.0;11713.73;14771.74;28171.36;4.0;1.0;12421.2;12918.39
2.0;26494.61;20460.96;29028.2;15493.75;29504.28;4.0;0.0;13478.28;6508.165
3.0;38582.29;54224.72;7790.88;0.0;25064.43;0.0;1.0;9700.76;10417.22
3.0;44786.49;80452.57;7037.84;0.0;88986.89;1.0;1.0;11030.78;12988.08
2.0;23917.31;27060.94;27889.0;4650.73;24199.71;4.0;0.0;12653.54;5631.885
3.0;41018.8;40364.27;8554.56;0.0;104457.24;5.0;1.0;13973.2;15176.96
2.0;30767.6;20845.13;30219.91;19729.43;20464.19;0.0;0.0;11153.52;12307.04
2.0;20502.37;8607.13;24874.98;13523.65;26808.09;3.0;1.0;9920.57;9021.04
2.0;20042.32;13468.49;11457.66;18466.17;28672.43;0.0;1.0;8006.35;7014.81
3.0;38013.14;45336.84;14848.13;0.0;52854.37;5.0;0.0;14602.63;15205.26
4.0;563754.39;461972.93;0.0;0.0;362997.24;3.0;1.0;29731.4;90200.7
3.0;37970.62;42596.87;19086.4;0.0;64184.79;1.0;1.0;10417.36;11011.48
2.0;24215.59;24984.52;19978.64;21383.89;27796.13;5.0;1.0;12264.68;5975.455
2.0;24675.3;24804.35;35833.97;6284.17;28111.6;5.0;0.0;13636.36;5519.469999999999
2.0;21679.65;38190.66;20437.82;12799.03;32400.17;4.0;1.0;10853.51;10189.44
2.0;22335.7;39636.77;26028.17;16855.59;18992.54;5.0;0.0;12817.5;4759.1
3.0;40265.18;59574.68;9039.84;0.0;112692.91;1.0;0.0;11831.82;12884.86
3.0;42304.85;56593.41;4728.77;0.0;97789.84;1.0;0.0;12076.58;13537.55
2.0;22754.86;31171.69;17602.51;18823.74;26491.74;2.0;1.0;9778.52;9329.49
3.0;38508.21;61284.65;13269.34;0.0;117343.09;0.0;0.0;10850.82;11552.46
3.0;37184.69;44813.21;13242.72;0.0;94970.31;0.0;0.0;10718.47;11155.41
4.0;626427.87;592227.61;0.0;0.0;333431.84;2.0;1.0;28792.84;93964.18
3.0;37359.05;65473.47;13434.21;0.0;82472.42;3.0;1.0;11856.68;12328.49
2.0;21404.23;30694.87;26770.83;10440.0;18361.51;5.0;0.0;12491.48;4456.375
3.0;41678.96;61000.17;4789.91;0.0;80500.54;3.0;0.0;13668.63;15004.43
1.0;7569.58;4062.37;9407.7;19925.62;21015.44;4.0;1.0;3784.79;3557.7
2.0;20036.87;26741.46;24045.61;18542.32;15435.9;2.0;0.0;10209.59;9216.96
3.0;43108.1;51336.92;10957.29;0.0;82327.26;2.0;1.0;11741.89;13363.51
2.0;26775.34;23335.57;30551.96;8345.57;20714.45;4.0;1.0;12229.34;12584.41
2.0;22966.0;12483.75;16410.0;16147.42;21165.27;5.0;0.0;13038.1;4963.95
3.0;41830.72;55393.63;13230.79;0.0;68473.58;0.0;0.0;11183.07;12549.22
4.0;360352.59;476233.19;0.0;0.0;155271.9;0.0;1.0;17207.05;46845.84
2.0;22788.51;38219.28;24733.29;12593.39;19506.67;4.0;1.0;11152.9;10710.6
2.0;26094.32;17037.58;37441.92;20342.28;29865.1;2.0;0.0;11784.52;12003.39
1.0;4744.75;6208.59;18578.19;19315.37;17341.84;5.0;1.0;2372.38;1186.185
3.0;38137.19;43126.21;14319.14;0.0;113279.8;3.0;0.0;13101.95;13729.39
2.0;27442.57;36466.99;22406.09;15891.65;30646.29;3.0;1.0;11586.22;12074.73
2.0;22124.27;28907.12;14929.2;16580.43;28139.12;2.0;1.0;9646.1;9070.95
2.0;30531.57;30921.33;32381.67;15614.28;25099.04;1.0;1.0;10495.68;11602.0
2.0;24015.73;24896.41;28098.7;18512.42;31994.34;3.0;0.0;11964.56;11767.71
2.0;23515.89;41811.77;24178.74;17843.79;17068.5;5.0;0.0;13230.56;5142.665
2.0;23283.48;28356.39;28063.72;17403.57;27073.02;4.0;1.0;11286.54;10943.24
3.0;41944.01;58723.26;10560.41;0.0;128561.97;0.0;1.0;9936.08;11324.88
3.0;42019.32;49789.27;9634.49;0.0;83276.82;0.0;0.0;11201.93;12605.8
2.0;24660.85;13937.09;19622.0;23787.37;26914.95;1.0;1.0;9438.95;9371.12
2.0;13960.3;24629.28;33160.28;16199.81;21711.6;0.0;0.0;7792.06;5584.12
3.0;40997.32;25221.44;10059.2;0.0;112360.13;4.0;0.0;14379.52;15578.98
1.0;7108.87;4806.07;18022.97;25634.53;15197.73;0.0;0.0;3554.44;2843.55
2.0;25215.73;37787.37;26017.35;19741.38;21583.14;2.0;0.0;11556.09;11599.24
3.0;39547.03;50838.1;11057.21;0.0;65392.76;0.0;0.0;10954.7;11864.11
2.0;29580.6;29304.27;15715.1;16533.45;8826.35;4.0;1.0;12986.76;13902.88
2.0;25658.93;32543.37;32715.89;12713.88;14881.19;1.0;1.0;9618.61;9750.39
4.0;780419.86;533706.19;0.0;0.0;346571.23;5.0;1.0;45118.89;140475.57
2.0;26526.01;19302.91;19449.31;14911.26;22480.69;2.0;1.0;10570.46;10875.66
2.0;28923.94;28905.54;8643.87;16489.84;28551.52;2.0;1.0;11074.03;11858.82
3.0;38054.3;45316.04;9374.89;0.0;73644.5;1.0;0.0;11566.52;12177.38
1.0;7139.22;7362.22;11135.06;20470.07;11082.96;2.0;0.0;3569.61;3284.04
2.0;26388.96;29308.99;23780.23;8042.74;30715.51;3.0;1.0;11333.35;11611.14
2.0;25152.22;16102.74;17447.98;17475.32;39981.66;1.0;0.0;10785.01;10815.45
2.0;29858.82;21114.85;22617.66;13299.05;21218.06;2.0;1.0;11270.35;12242.12
2.0;22816.14;22391.44;11879.75;6483.09;16788.63;4.0;1.0;11160.36;10723.59
2.0;24742.8;36385.93;36540.82;13953.87;30005.97;3.0;1.0;10938.27;10886.83
2.0;23804.55;30021.3;26912.4;20867.82;16307.15;3.0;1.0;10713.09;10474.0
2.0;18680.44;22272.76;23703.29;10902.03;29709.71;2.0;1.0;8922.89;7658.98
1.0;5885.12;3902.21;16236.32;28564.6;6353.38;2.0;0.0;2942.56;2707.16
3.0;37702.77;35279.81;6536.13;0.0;117161.33;3.0;1.0;11901.36;12441.91
3.0;41142.12;65330.1;6138.14;0.0;89349.76;2.0;0.0;12759.9;13988.32
2.0;20785.76;12345.25;26806.0;13757.0;32184.14;4.0;1.0;10612.16;9769.31
2.0;28876.61;14648.4;40127.76;13380.06;36434.02;3.0;1.0;11930.39;12705.71
3.0;40215.53;62793.43;11013.41;0.0;94312.38;0.0;1.0;9815.09;10858.19
4.0;469753.35;543782.4;0.0;0.0;199261.34;0.0;1.0;19395.07;61067.94
2.0;28384.17;18119.43;33864.81;10502.48;32941.11;1.0;0.0;11528.36;12205.19
